ticker,created,id,polarity1,sentiment,subjectivity1,polarity2,subjectivity2
ETN,Sat Apr 02 13:11:46 +0000 2022,1.51E+18,0.136363636,positive,0.454545455,0.136363636,0.454545455
ETN,Sat Apr 02 00:00:24 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
EBAY,Mon Apr 04 03:33:06 +0000 2022,1.51E+18,0.2,positive,0.45,0.4,0.8
EBAY,Mon Apr 04 01:02:30 +0000 2022,1.51E+18,0.2,positive,0.45,0.4,0.8
EBAY,Sun Apr 03 10:42:37 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
EBAY,Fri Apr 01 21:39:50 +0000 2022,1.51E+18,0.276190476,positive,0.347619048,0.164285714,0.271428571
ECL,Thu Mar 31 18:10:45 +0000 2022,1.51E+18,0,neutral,0,0,0
ECL,Thu Mar 31 13:56:12 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
EIX,Mon Apr 04 22:30:00 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
EIX,Sun Apr 03 22:28:21 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
EIX,Wed Mar 30 20:06:22 +0000 2022,1.51E+18,0,neutral,0,0,0
EW,Sun Apr 03 01:47:20 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
EW,Sat Apr 02 17:00:44 +0000 2022,1.51E+18,-0.140740741,negative,0.185185185,-0.140740741,0.185185185
EW,Sat Apr 02 11:46:16 +0000 2022,1.51E+18,0,neutral,0,0,0
EW,Thu Mar 31 13:24:16 +0000 2022,1.51E+18,0,neutral,0,0,0
EA,Mon Apr 04 22:20:57 +0000 2022,1.51E+18,0,neutral,0.575,0,0.575
EA,Mon Apr 04 22:12:33 +0000 2022,1.51E+18,0,neutral,0.75,0,0.75
EMR,Mon Apr 04 10:24:13 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
EMR,Thu Mar 31 21:21:05 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
ENPH,Mon Apr 04 13:42:56 +0000 2022,1.51E+18,0,neutral,0,0,0
ENPH,Mon Apr 04 12:01:56 +0000 2022,1.51E+18,0,neutral,0,0,0
ETR,Thu Mar 31 02:55:35 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
EOG,Mon Apr 04 17:18:21 +0000 2022,1.51E+18,0,neutral,0,0,0
EOG,Mon Apr 04 16:56:11 +0000 2022,1.51E+18,0,neutral,0,0,0
EOG,Sat Apr 02 22:00:42 +0000 2022,1.51E+18,-0.140740741,negative,0.185185185,-0.140740741,0.185185185
EOG,Thu Mar 31 22:25:14 +0000 2022,1.51E+18,0,neutral,0,0,0
EPAM,Sat Apr 02 00:29:25 +0000 2022,1.51E+18,0,neutral,0,0,0
EPAM,Fri Apr 01 14:42:41 +0000 2022,1.51E+18,0,neutral,0,0,0
EFX,Fri Apr 01 14:43:53 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
EQIX,Mon Apr 04 11:56:21 +0000 2022,1.51E+18,0.25,positive,0.333333333,0.25,0.333333333
EQIX,Thu Mar 31 14:43:36 +0000 2022,1.51E+18,0,neutral,0,0,0
EQR,Mon Apr 04 04:01:05 +0000 2022,1.51E+18,-0.140740741,negative,0.185185185,-0.140740741,0.185185185
EQR,Thu Mar 31 13:56:12 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
ESS,Sun Apr 03 13:09:25 +0000 2022,1.51E+18,-0.333333333,negative,0.433333333,-0.333333333,0.433333333
EL,Wed Mar 30 20:11:27 +0000 2022,1.51E+18,0,neutral,0,0,0
ETSY,Mon Apr 04 21:06:16 +0000 2022,1.51E+18,0,neutral,0,0,0
ETSY,Mon Apr 04 18:06:15 +0000 2022,1.51E+18,0,neutral,0,0,0
ETSY,Mon Apr 04 17:40:55 +0000 2022,1.51E+18,-0.3,negative,0.65,-0.3,0.65
ETSY,Mon Apr 04 17:38:17 +0000 2022,1.51E+18,0,neutral,0,0,0
ETSY,Mon Apr 04 16:32:45 +0000 2022,1.51E+18,0,neutral,0,0,0
ETSY,Mon Apr 04 13:33:50 +0000 2022,1.51E+18,0,neutral,0,0,0
ETSY,Mon Apr 04 03:01:05 +0000 2022,1.51E+18,0,neutral,0,0,0
ETSY,Sun Apr 03 21:31:01 +0000 2022,1.51E+18,0,neutral,0,0,0
ETSY,Thu Mar 31 21:38:16 +0000 2022,1.51E+18,0,neutral,0,0,0
ETSY,Thu Mar 31 21:08:17 +0000 2022,1.51E+18,0,neutral,0,0,0
ETSY,Thu Mar 31 20:38:16 +0000 2022,1.51E+18,0,neutral,0,0,0
ETSY,Thu Mar 31 19:21:32 +0000 2022,1.51E+18,0,neutral,0,0,0
ETSY,Thu Mar 31 18:08:17 +0000 2022,1.51E+18,0,neutral,0,0,0
ETSY,Thu Mar 31 17:38:17 +0000 2022,1.51E+18,0,neutral,0,0,0
ETSY,Wed Mar 30 21:08:19 +0000 2022,1.51E+18,0,neutral,0,0,0
ETSY,Wed Mar 30 20:36:16 +0000 2022,1.51E+18,0,neutral,0,0,0
ETSY,Wed Mar 30 19:08:17 +0000 2022,1.51E+18,0,neutral,0,0,0
ETSY,Wed Mar 30 18:38:17 +0000 2022,1.51E+18,0,neutral,0,0,0
RE,Wed Mar 30 23:26:27 +0000 2022,1.51E+18,0,neutral,0,0,0
EVRG,Mon Apr 04 17:24:01 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
EVRG,Sat Apr 02 16:30:00 +0000 2022,1.51E+18,0.266666667,positive,0.2,0.15,0.05
EVRG,Sat Apr 02 10:20:40 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
ES,Mon Apr 04 12:40:44 +0000 2022,1.51E+18,0.170454545,positive,0.416666667,0.102272727,0.3
ES,Sat Apr 02 22:15:34 +0000 2022,1.51E+18,0,neutral,0,0,0
ES,Fri Apr 01 19:18:40 +0000 2022,1.51E+18,0,neutral,0,0,0
ES,Fri Apr 01 18:40:13 +0000 2022,1.51E+18,0.25,positive,0.85,0.25,0.85
ES,Fri Apr 01 17:56:51 +0000 2022,1.51E+18,0,neutral,0,0,0
ES,Fri Apr 01 17:44:33 +0000 2022,1.51E+18,0,neutral,0,0,0
ES,Fri Apr 01 15:54:14 +0000 2022,1.51E+18,-0.15,negative,0.4,-0.15,0.4
ES,Fri Apr 01 13:41:15 +0000 2022,1.51E+18,-0.191666667,negative,0.375,-0.2875,0.5125
ES,Fri Apr 01 12:43:38 +0000 2022,1.51E+18,0.1,negative,0.2,-0.05,0.1
ES,Fri Apr 01 12:40:56 +0000 2022,1.51E+18,0.170454545,positive,0.416666667,0.102272727,0.3
ES,Thu Mar 31 20:12:43 +0000 2022,1.51E+18,0,neutral,0,0,0
ES,Thu Mar 31 13:30:56 +0000 2022,1.51E+18,0.015555556,positive,0.184444444,0.015555556,0.184444444
ES,Thu Mar 31 12:56:27 +0000 2022,1.51E+18,-0.0125,negative,0.308333333,-0.2875,0.5125
ES,Thu Mar 31 12:43:27 +0000 2022,1.51E+18,0.170454545,positive,0.416666667,0.102272727,0.3
ES,Wed Mar 30 20:04:01 +0000 2022,1.51E+18,0.1,positive,0.1,0.05,0.1125
EXC,Mon Apr 04 16:12:55 +0000 2022,1.51E+18,0,neutral,0,0,0
EXC,Sun Apr 03 00:02:41 +0000 2022,1.51E+18,0,neutral,0,0,0
EXC,Fri Apr 01 12:14:33 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
EXC,Fri Apr 01 10:01:03 +0000 2022,1.51E+18,-0.140740741,negative,0.185185185,-0.140740741,0.185185185
EXC,Thu Mar 31 21:24:07 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
EXC,Thu Mar 31 16:54:12 +0000 2022,1.51E+18,0.45,positive,0.45,0.45,0.45
EXC,Thu Mar 31 16:06:07 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
EXPE,Mon Apr 04 14:04:23 +0000 2022,1.51E+18,0,neutral,0,0,0
EXPE,Fri Apr 01 16:32:04 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
EXPE,Thu Mar 31 20:05:47 +0000 2022,1.51E+18,0.25,positive,0.333333333,0.25,0.333333333
EXPE,Thu Mar 31 15:23:37 +0000 2022,1.51E+18,0,neutral,0,0,0
EXPE,Thu Mar 31 06:00:52 +0000 2022,1.51E+18,-0.140740741,negative,0.185185185,-0.140740741,0.185185185
EXPE,Wed Mar 30 22:12:27 +0000 2022,1.51E+18,0,neutral,0.75,0,0.75
EXPE,Wed Mar 30 22:11:29 +0000 2022,1.51E+18,0,neutral,0.3,0,0.3
EXPD,Sat Apr 02 19:15:15 +0000 2022,1.51E+18,0,neutral,0,0,0
EXR,Mon Apr 04 17:46:11 +0000 2022,1.51E+18,0,neutral,0,0,0
EXR,Mon Apr 04 14:37:37 +0000 2022,1.51E+18,0,neutral,0,0,0
EXR,Sat Apr 02 19:20:19 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
EXR,Sat Apr 02 07:00:48 +0000 2022,1.51E+18,-0.084444444,negative,0.151111111,-0.084444444,0.151111111
EXR,Fri Apr 01 02:00:55 +0000 2022,1.51E+18,-0.084444444,negative,0.151111111,-0.084444444,0.151111111
EXR,Wed Mar 30 22:30:06 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
XOM,Mon Apr 04 21:34:02 +0000 2022,1.51E+18,0,neutral,0.3,0,0.3
XOM,Mon Apr 04 20:05:17 +0000 2022,1.51E+18,0,neutral,0.1,0,0
XOM,Mon Apr 04 20:05:16 +0000 2022,1.51E+18,0,neutral,0.1,0,0
XOM,Mon Apr 04 14:28:51 +0000 2022,1.51E+18,0,neutral,0,0,0
XOM,Mon Apr 04 01:21:27 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
XOM,Fri Apr 01 13:06:14 +0000 2022,1.51E+18,0,neutral,0,0,0
XOM,Fri Apr 01 01:31:34 +0000 2022,1.51E+18,-0.425,negative,0.7,-0.425,0.7
XOM,Fri Apr 01 00:42:08 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
XOM,Thu Mar 31 23:00:02 +0000 2022,1.51E+18,0,neutral,0.3,0,0.3
XOM,Thu Mar 31 17:34:02 +0000 2022,1.51E+18,0,neutral,0.3,0,0.3
XOM,Wed Mar 30 22:09:05 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
FDS,Fri Apr 01 20:11:56 +0000 2022,1.51E+18,0,neutral,0.3,0,0.3
FRT,Sun Apr 03 13:09:25 +0000 2022,1.51E+18,-0.333333333,negative,0.433333333,-0.333333333,0.433333333
FRT,Thu Mar 31 22:55:16 +0000 2022,1.51E+18,0,neutral,0,0,0
FDX,Mon Apr 04 23:19:12 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
FDX,Mon Apr 04 16:36:33 +0000 2022,1.51E+18,0,neutral,0,0,0
FDX,Fri Apr 01 18:48:08 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
FDX,Fri Apr 01 16:09:17 +0000 2022,1.51E+18,-0.155555556,neutral,0.288888889,0,0
FDX,Thu Mar 31 21:33:05 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
FDX,Thu Mar 31 00:18:07 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
FDX,Wed Mar 30 22:30:02 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
FDX,Wed Mar 30 21:51:28 +0000 2022,1.51E+18,0,neutral,0,0,0
FDX,Wed Mar 30 18:57:06 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
FITB,Fri Apr 01 20:00:01 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
FRC,Mon Apr 04 17:38:02 +0000 2022,1.51E+18,0,neutral,0,0,0
FRC,Mon Apr 04 14:10:40 +0000 2022,1.51E+18,0,neutral,0,0,0
FRC,Mon Apr 04 13:05:14 +0000 2022,1.51E+18,0.25,positive,0.333333333,0.25,0.333333333
FRC,Mon Apr 04 02:51:02 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
FRC,Fri Apr 01 13:04:36 +0000 2022,1.51E+18,0.25,positive,0.333333333,0.25,0.333333333
FRC,Thu Mar 31 19:07:40 +0000 2022,1.51E+18,0.25,positive,0.333333333,0.25,0.333333333
FE,Mon Apr 04 19:37:50 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
FE,Mon Apr 04 16:46:19 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
FE,Wed Mar 30 20:34:21 +0000 2022,1.51E+18,0,neutral,0,0,0
FIS,Mon Apr 04 16:17:49 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
FIS,Fri Apr 01 12:00:39 +0000 2022,1.51E+18,0,neutral,0,0,0
FIS,Thu Mar 31 15:11:35 +0000 2022,1.51E+18,0,neutral,0,0,0
FIS,Thu Mar 31 13:56:12 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
FIS,Wed Mar 30 19:26:37 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
FISV,Mon Apr 04 01:53:29 +0000 2022,1.51E+18,0,neutral,0,0,0
FISV,Fri Apr 01 17:05:44 +0000 2022,1.51E+18,0,neutral,0,0,0
FISV,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral,0,0,0
FISV,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral,0,0,0
FISV,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral,0,0,0
FISV,Thu Mar 31 14:01:48 +0000 2022,1.51E+18,0,neutral,0,0,0
FISV,Thu Mar 31 13:51:27 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
FLT,Mon Apr 04 14:27:32 +0000 2022,1.51E+18,0,neutral,0,0,0
FLT,Sun Apr 03 14:27:00 +0000 2022,1.51E+18,0,neutral,0.4,0,0.4
FLT,Sat Apr 02 14:33:39 +0000 2022,1.51E+18,0,neutral,0,0,0
FLT,Fri Apr 01 16:25:37 +0000 2022,1.51E+18,0,neutral,0,0,0
FLT,Thu Mar 31 02:01:11 +0000 2022,1.51E+18,-0.266666667,negative,0.6,-0.266666667,0.6
FLT,Thu Mar 31 02:00:31 +0000 2022,1.51E+18,-0.2,negative,0.45,-0.2,0.45
FMC,Wed Mar 30 21:31:12 +0000 2022,1.51E+18,0,neutral,0,0,0
F,Mon Apr 04 23:18:23 +0000 2022,1.51E+18,0,neutral,0.1,0,0.1
F,Mon Apr 04 21:38:48 +0000 2022,1.51E+18,0.2,negative,0.45,-0.1,0.4
F,Mon Apr 04 21:38:45 +0000 2022,1.51E+18,0.2,negative,0.45,-0.1,0.4
F,Mon Apr 04 21:38:34 +0000 2022,1.51E+18,0.2,negative,0.45,-0.1,0.4
F,Mon Apr 04 21:34:46 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
F,Mon Apr 04 19:44:17 +0000 2022,1.51E+18,0,neutral,0,0,0
F,Mon Apr 04 18:21:53 +0000 2022,1.51E+18,0,neutral,0,0,0
F,Mon Apr 04 18:00:02 +0000 2022,1.51E+18,0.183333333,positive,0.55,0.183333333,0.55
F,Mon Apr 04 17:00:02 +0000 2022,1.51E+18,0.183333333,positive,0.55,0.183333333,0.55
F,Mon Apr 04 13:30:26 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
F,Mon Apr 04 05:01:53 +0000 2022,1.51E+18,0.2,negative,0.45,-0.1,0.4
F,Mon Apr 04 05:01:46 +0000 2022,1.51E+18,0.2,negative,0.45,-0.1,0.4
F,Sun Apr 03 19:36:23 +0000 2022,1.51E+18,0.136363636,positive,0.5,0.136363636,0.5
F,Sat Apr 02 18:01:55 +0000 2022,1.51E+18,0.2,negative,0.45,-0.1,0.4
F,Sat Apr 02 18:01:51 +0000 2022,1.51E+18,0.2,negative,0.45,-0.1,0.4
F,Sat Apr 02 01:05:51 +0000 2022,1.51E+18,0.136363636,positive,0.5,0.136363636,0.5
F,Sat Apr 02 00:29:55 +0000 2022,1.51E+18,0,neutral,0,0,0
F,Fri Apr 01 21:00:14 +0000 2022,1.51E+18,0.183333333,positive,0.55,0.183333333,0.55
F,Fri Apr 01 19:00:06 +0000 2022,1.51E+18,0.183333333,positive,0.55,0.183333333,0.55
F,Fri Apr 01 18:00:17 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
FTNT,Mon Apr 04 13:03:50 +0000 2022,1.51E+18,0.136363636,positive,0.454545455,0.136363636,0.454545455
FTNT,Sat Apr 02 18:01:47 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
FTV,Mon Apr 04 18:28:18 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
FTV,Mon Apr 04 12:01:20 +0000 2022,1.51E+18,-0.140740741,negative,0.185185185,-0.140740741,0.185185185
FBHS,Mon Apr 04 19:58:43 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
FBHS,Fri Apr 01 09:01:08 +0000 2022,1.51E+18,-0.140740741,negative,0.185185185,-0.140740741,0.185185185
FBHS,Thu Mar 31 21:50:07 +0000 2022,1.51E+18,0,neutral,0,0,0
FBHS,Thu Mar 31 19:16:27 +0000 2022,1.51E+18,0,neutral,0,0,0
FBHS,Wed Mar 30 20:55:43 +0000 2022,1.51E+18,0,neutral,0,0,0
FOXA,Sun Apr 03 13:59:45 +0000 2022,1.51E+18,0,neutral,0,0,0
FOXA,Thu Mar 31 16:24:20 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
FOXA,Wed Mar 30 21:51:46 +0000 2022,1.51E+18,0.1,positive,0.4,0.1,0.4
BEN,Thu Mar 31 16:01:51 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
FCX,Mon Apr 04 19:30:38 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
FCX,Mon Apr 04 18:40:45 +0000 2022,1.51E+18,0,neutral,0,0,0
FCX,Mon Apr 04 15:39:09 +0000 2022,1.51E+18,0,neutral,0,0,0
FCX,Mon Apr 04 14:46:42 +0000 2022,1.51E+18,0,neutral,0,0,0
FCX,Mon Apr 04 13:42:45 +0000 2022,1.51E+18,0,neutral,0,0,0
FCX,Mon Apr 04 13:00:02 +0000 2022,1.51E+18,0,neutral,0,0,0
FCX,Sat Apr 02 19:41:12 +0000 2022,1.51E+18,0,neutral,0,0,0
FCX,Fri Apr 01 13:00:03 +0000 2022,1.51E+18,0,neutral,0,0,0
FCX,Wed Mar 30 22:06:01 +0000 2022,1.51E+18,0.25,positive,0.283333333,0.25,0.283333333
FCX,Wed Mar 30 19:34:41 +0000 2022,1.51E+18,0,neutral,0,0,0
AJG,Mon Apr 04 21:22:50 +0000 2022,1.51E+18,0,neutral,0,0,0
GRMN,Mon Apr 04 18:43:00 +0000 2022,1.51E+18,0,neutral,0.4,0,0.4
GRMN,Fri Apr 01 12:05:03 +0000 2022,1.51E+18,0,neutral,0.4,0,0.4
GRMN,Thu Mar 31 13:02:10 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
IT,Mon Apr 04 08:00:09 +0000 2022,1.51E+18,0.1,positive,0.3,0.1,0.3
GE,Mon Apr 04 22:00:23 +0000 2022,1.51E+18,-0.1,negative,0.6,-0.1,0.6
GE,Mon Apr 04 18:44:56 +0000 2022,1.51E+18,0,neutral,0,0,0
GE,Mon Apr 04 18:44:56 +0000 2022,1.51E+18,0,neutral,0,0,0
GE,Mon Apr 04 18:44:56 +0000 2022,1.51E+18,0,neutral,0,0,0
GE,Mon Apr 04 18:44:56 +0000 2022,1.51E+18,0,neutral,0,0,0
GE,Mon Apr 04 18:41:24 +0000 2022,1.51E+18,0,neutral,0,0,0
GE,Mon Apr 04 18:41:24 +0000 2022,1.51E+18,0,neutral,0,0,0
GE,Mon Apr 04 18:41:24 +0000 2022,1.51E+18,0,neutral,0,0,0
GE,Mon Apr 04 18:41:24 +0000 2022,1.51E+18,0,neutral,0,0,0
GE,Mon Apr 04 11:31:41 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
GE,Fri Apr 01 18:50:31 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
GE,Fri Apr 01 18:36:35 +0000 2022,1.51E+18,0,neutral,0,0,0
GE,Fri Apr 01 18:34:51 +0000 2022,1.51E+18,0,neutral,0,0,0
GE,Fri Apr 01 18:34:23 +0000 2022,1.51E+18,0,neutral,0,0,0
GE,Fri Apr 01 16:32:57 +0000 2022,1.51E+18,0,neutral,0,0,0
GE,Fri Apr 01 16:31:23 +0000 2022,1.51E+18,0,neutral,0,0,0
GE,Fri Apr 01 00:31:28 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
GE,Thu Mar 31 21:39:05 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
GE,Thu Mar 31 16:21:07 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
GE,Thu Mar 31 16:04:33 +0000 2022,1.51E+18,0,neutral,0,0,0
GNRC,Fri Apr 01 20:12:41 +0000 2022,1.51E+18,0,neutral,0.3,0,0.3
GD,Sun Apr 03 13:09:25 +0000 2022,1.51E+18,-0.333333333,negative,0.433333333,-0.333333333,0.433333333
GD,Thu Mar 31 21:36:07 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
GD,Thu Mar 31 00:21:05 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
GIS,Mon Apr 04 02:45:06 +0000 2022,1.51E+18,0,neutral,0,0,0
GIS,Fri Apr 01 04:00:44 +0000 2022,1.51E+18,-0.064444444,negative,0.311111111,-0.064444444,0.311111111
GIS,Thu Mar 31 14:06:52 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
GPC,Fri Apr 01 15:04:03 +0000 2022,1.51E+18,0.2,positive,0.45,0.2,0.45
GILD,Mon Apr 04 17:42:37 +0000 2022,1.51E+18,0,neutral,0,0,0
GILD,Mon Apr 04 14:11:11 +0000 2022,1.51E+18,0,neutral,0,0,0
GILD,Fri Apr 01 22:06:14 +0000 2022,1.51E+18,0.154761905,positive,0.253968254,0.154761905,0.253968254
GILD,Fri Apr 01 18:57:06 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
GILD,Fri Apr 01 15:06:22 +0000 2022,1.51E+18,0,neutral,0,0,0
GILD,Fri Apr 01 13:30:01 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
GILD,Fri Apr 01 08:21:05 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
GILD,Fri Apr 01 03:43:22 +0000 2022,1.51E+18,0,neutral,0,0,0
GILD,Fri Apr 01 03:03:05 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
GILD,Thu Mar 31 13:56:13 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
GILD,Thu Mar 31 00:27:05 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
GILD,Wed Mar 30 19:09:07 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
GL,Fri Apr 01 01:40:22 +0000 2022,1.51E+18,0,neutral,0,0,0
GM,Mon Apr 04 19:37:24 +0000 2022,1.51E+18,0.016071429,positive,0.582142857,0.016071429,0.582142857
GM,Mon Apr 04 19:36:17 +0000 2022,1.51E+18,0.016071429,positive,0.582142857,0.016071429,0.582142857
GM,Mon Apr 04 19:19:53 +0000 2022,1.51E+18,0,neutral,0,0,0
GM,Mon Apr 04 18:44:06 +0000 2022,1.51E+18,0,neutral,0,0,0
GM,Mon Apr 04 13:00:02 +0000 2022,1.51E+18,0,neutral,0,0,0
GM,Sat Apr 02 00:15:06 +0000 2022,1.51E+18,0,neutral,0,0,0
GM,Fri Apr 01 19:03:06 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
GM,Fri Apr 01 14:25:53 +0000 2022,1.51E+18,0,neutral,0,0,0
GM,Fri Apr 01 13:08:49 +0000 2022,1.51E+18,0,neutral,0,0,0
GM,Fri Apr 01 13:00:03 +0000 2022,1.51E+18,0,neutral,0,0,0
GM,Thu Mar 31 21:45:16 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
GM,Thu Mar 31 20:08:57 +0000 2022,1.51E+18,0,neutral,0,0,0
GM,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral,0,0,0
GM,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral,0,0,0
GM,Thu Mar 31 16:27:06 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
GM,Thu Mar 31 02:20:18 +0000 2022,1.51E+18,-0.05,negative,0.4,-0.05,0.4
GM,Thu Mar 31 00:30:30 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
GM,Wed Mar 30 19:55:37 +0000 2022,1.51E+18,0.016071429,positive,0.582142857,0.016071429,0.582142857
GM,Wed Mar 30 19:36:22 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
GM,Wed Mar 30 19:35:37 +0000 2022,1.51E+18,0,neutral,0,0,0
GS,Mon Apr 04 19:44:24 +0000 2022,1.51E+18,0.016071429,positive,0.582142857,0.016071429,0.582142857
GS,Mon Apr 04 19:44:08 +0000 2022,1.51E+18,0.016071429,positive,0.582142857,0.016071429,0.582142857
GS,Mon Apr 04 12:58:04 +0000 2022,1.51E+18,0,neutral,0,0,0
GS,Fri Apr 01 16:52:48 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
GS,Fri Apr 01 13:41:50 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
GS,Thu Mar 31 22:30:02 +0000 2022,1.51E+18,0.275,positive,0.5,0.2,0.5
GS,Thu Mar 31 21:54:07 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
GS,Thu Mar 31 00:39:05 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
GS,Wed Mar 30 19:21:05 +0000 2022,1.51E+18,1,positive,0.3,1,0.3
HAL,Mon Apr 04 19:26:35 +0000 2022,1.51E+18,0,neutral,0,0,0
HAL,Mon Apr 04 12:17:02 +0000 2022,1.51E+18,0,neutral,0.3,0,0.3
HAL,Mon Apr 04 01:58:32 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
HAL,Fri Apr 01 18:17:16 +0000 2022,1.51E+18,0.106666667,positive,0.526666667,0.106666667,0.526666667
HAL,Thu Mar 31 22:06:54 +0000 2022,1.51E+18,0,neutral,0,0,0
HIG,Mon Apr 04 07:01:25 +0000 2022,1.51E+18,-0.084444444,negative,0.111111111,-0.084444444,0.111111111
HIG,Fri Apr 01 19:45:42 +0000 2022,1.51E+18,0,neutral,0,0,0
HIG,Fri Apr 01 15:39:33 +0000 2022,1.51E+18,0,neutral,0,0,0
HIG,Fri Apr 01 13:32:02 +0000 2022,1.51E+18,0,neutral,0,0,0
HAS,Mon Apr 04 14:49:50 +0000 2022,1.51E+18,0.05,positive,0.35,0.05,0.35
HAS,Mon Apr 04 12:43:59 +0000 2022,1.51E+18,0,neutral,0,0,0
HAS,Mon Apr 04 12:03:36 +0000 2022,1.51E+18,0,neutral,0,0,0
HAS,Fri Apr 01 01:47:15 +0000 2022,1.51E+18,0.16,positive,0.54,0.16,0.54
HAS,Thu Mar 31 14:31:51 +0000 2022,1.51E+18,0,neutral,0,0,0
HAS,Thu Mar 31 13:30:47 +0000 2022,1.51E+18,0,neutral,0,0,0
HCA,Thu Mar 31 12:56:39 +0000 2022,1.51E+18,0,neutral,0,0,0
PEAK,Mon Apr 04 16:59:00 +0000 2022,1.51E+18,0,neutral,0,0,0
